Time,close,signal,Symbol,Market Cap cr,Profit %
2024-06-03,113.1500015258789,Sell,NHPC,-1.0,136.14968978500366%
2024-06-03,238.3000030517578,Buy,NIACL,39289.0,97.3283549194336%
2024-06-03,335.19000244140625,Buy,NIFITETF,0.0,-12.866477111816407%
2024-06-03,258.1400146484375,Sell,NIFTYBEES,0.0,-86.09780338287354%
2024-06-03,20.190000534057617,Buy,NIFTYQLITY,0.0,-3.7042470340728757%
2024-06-03,241.3000030517578,Sell,NLCINDIA,33438.0,7505.296223628044%
2024-06-03,267.8999938964844,Sell,NMDC,78511.0,410.3226209068298%
2024-06-03,62.349998474121094,Sell,NSLNISP,18242.0,62.86589917755126%
2024-06-03,391.79998779296875,Buy,NTPC,380021.0,-25.992652397155762%
2024-06-03,1202.199951171875,Sell,NUCLEUS,-1.0,30360.99974031353%
2024-06-03,163.39999389648438,Sell,NYKAA,46628.0,-3.2040274505615236%
2024-06-03,284.1000061035156,Buy,ONGC,357136.0,62840.79000678539%
2024-06-03,228.89999389648438,Buy,ORIENTELEC,4881.0,-14.681138343811034%
2024-06-03,135.5500030517578,Sell,ORIENTHOT,2412.0,-99.67973746109008%
2024-06-03,5784.4501953125,Sell,ORISSAMINE,3463.0,15046.413857421874%
2024-06-03,65.55000305175781,Buy,PAISALO,5892.0,3120.0173710336685%
2024-06-03,75.80000305175781,Sell,PARACABLES,-1.0,3899.3223127720357%
2024-06-03,71.19999694824219,Buy,PARADEEP,5797.0,-13.42874215698242%
2024-06-03,167.75,Sell,PARAGMILK,2000.0,343.12376113128664%
2024-06-03,1462.4000244140625,Sell,PATANJALI,52844.0,33596.877005392074%
2024-06-03,62.20000076293945,Sell,PATELENG,5250.0,199864.71035417175%
2024-06-03,376.20001220703125,Buy,PAYTM,23885.0,51.24790087890625%
2024-06-03,48.650001525878906,Buy,PCJEWELLER,2261.0,1124935.1371384505%
2024-06-03,430.20001220703125,Buy,PDSL,5674.0,101.37776909446717%
2024-06-03,817.2999877929688,Buy,PEL,18364.0,2472.741373887062%
2024-06-03,144.0500030517578,Sell,PENIND,1946.0,2.035824860572815%
2024-06-03,554.7999877929688,Buy,PFC,182997.0,444.8847525291443%
2024-06-03,4749.14990234375,Sell,PFIZER,21774.0,1105.0741011657715%
2024-06-03,99.5,Sell,PFOCUS,2975.0,970.2959760341644%
2024-06-03,40.599998474121094,Sell,PFS,2607.0,2089.874690759182%
2024-06-03,4748.39990234375,Buy,PGHL,7853.0,2695.576197860718%
2024-06-03,3342.89990234375,Buy,PHOENIXLTD,59364.0,161.7947107963562%
2024-06-03,2984.60009765625,Sell,PIDILITIND,152127.0,1595.0750714600088%
2024-06-03,3645.75,Buy,PIIND,55134.0,71.40637797546387%
2024-06-03,928.4500122070312,Sell,PITTIENG,2976.0,6285.929349876404%
2024-06-03,1295.050048828125,Sell,PIXTRANS,1766.0,78.40851287841797%
2024-06-03,553.2999877929688,Buy,POKARNA,1718.0,304.9138589859009%
2024-06-03,1284.75,Sell,POLICYBZR,57906.0,63.75508056640625%
2024-06-03,6929.14990234375,Sell,POLYCAB,104036.0,404.4200974731445%
2024-06-03,1793.75,Sell,POLYMED,17163.0,-10.614532228469848%
2024-06-03,450.95001220703125,Sell,POONAWALLA,34890.0,4711.423963219166%
2024-06-03,149.60000610351562,Sell,PPLPHARMA,19771.0,3.582137008666992%
2024-06-03,187.9499969482422,Buy,PRECAM,1784.0,272.14848238372804%
2024-06-03,2632.050048828125,Buy,PREMEXPLN,2831.0,953.8028155059815%
2024-06-03,439.1000061035156,Sell,PRICOLLTD,5349.0,2536.9648973064423%
2024-06-03,614.2000122070312,Sell,PRINCEPIPE,6795.0,172.59740599060058%
2024-06-03,154.0,Buy,PRSMJOHNSN,7767.0,40426.24153314114%
2024-06-03,1679.6500244140625,Sell,PRUDENT,6945.0,75.47070309448242%
2024-06-03,671.2999877929688,Buy,PSPPROJECT,2665.0,-42.090425354003905%
2024-06-03,219.3000030517578,Buy,PTC,6493.0,1903.8153707427978%
2024-06-03,9878.900390625,Buy,PTCIL,14270.0,144.61838232421874%
2024-06-03,1099.8499755859375,Sell,PUNJABCHEM,1350.0,56.05207638168335%
2024-06-03,417.79998779296875,Sell,PURVA,9998.0,2389.347894443512%
2024-06-03,24.959999084472656,Sell,PVTBANIETF,0.0,122.76988273334504%
2024-06-03,2492.409912109375,Buy,QNIFTY,0.0,108.24095956420898%
2024-06-03,429.54998779296875,Sell,RAILTEL,13811.0,148.86779987335206%
2024-06-03,1282.6500244140625,Sell,RAINBOW,13004.0,134.26096881103516%
2024-06-03,288.3500061035156,Sell,RAJESHEXPO,8504.0,25739.182269081204%
2024-06-03,20.899999618530273,Sell,RAJRILTD,1161.0,-99.995%
2024-06-03,260.8999938964844,Sell,RALLIS,5064.0,176.04210458374024%
2024-06-03,773.3499755859375,Buy,RAMCOCEM,18265.0,146.31076860427856%
2024-06-03,231.6999969482422,Sell,RAMCOIND,2009.0,1317.7934129366874%
2024-06-03,495.29998779296875,Sell,RAMKY,3435.0,40128.3356905117%
2024-06-03,693.2999877929688,Sell,RATEGAIN,8168.0,73.54619189453125%
2024-06-03,3371.35009765625,Sell,RATNAMANI,23668.0,38.53717394447327%
2024-06-03,2263.14990234375,Sell,RAYMOND,15049.0,12450.854653205872%
2024-06-03,100.8499984741211,Sell,RBA,5024.0,-10.825782272338866%
2024-06-03,161.89999389648438,Buy,RCF,8935.0,476823.2276955814%
2024-06-03,604.5,Buy,RECLTD,159208.0,1080.8228885173796%
2024-06-03,204.0,Buy,REDINGTON,15956.0,104.2124548587799%
2024-06-03,137.35000610351562,Sell,REFEX,1520.0,328801.7875924749%
