symbol,multiplier,period,average_success_percentage,average_loss_percentage,percentage,Market Cap cr
NITIRAJ.NS,1.5,9,9.338074320605305,-2.77694341545599,500.5751227092743,237.4234112
SICALLOG.NS,3.0,7,10.784719230002253,-2.650769524873794,15.570450164794922,1000.9341952
GMRP&UI.NS,3.0,12,36.200564293383586,-3.52681270346132,482.4256126136779,10520.9552896
FOCUS.NS,1.5,12,10.851470291707914,-3.0964155864162834,3496.3707234408857,843.0670336
ATULAUTO.NS,3.0,18,15.39180993238819,-2.4161540610272363,623.6876805038453,1980.47232
HEXATRADEX.NS,3.0,7,25.11061038102964,-3.083073600161658,40667.97310281181,1957.4996992
AYMSYNTEX.NS,3.0,15,15.997237361278806,-3.0300673180888906,80.89369570159913,797.242368
SIKKO.NS,3.0,15,18.96263328034108,-4.134752114868129,881.9603165025711,195.0311936
DJML.NS,2.0,21,13.715183977305655,-3.0499753928141793,101.07961046600342,401.7805312
KHAITANLTD.NS,2.5,10,12.767281935752466,-3.9451332261335508,479.3740496387482,51.844336
RELTD.NS,1.5,12,0.0,0.0,0.0,1185.4360576
MANAKCOAT.NS,1.5,12,16.517900697880076,-3.987876607125437,1714.9090073177813,514.3128064
REGENCERAM.NS,3.0,20,17.869039619123534,-3.5624734745895883,54943.14330143976,161.1879936
VISASTEEL.NS,1.5,10,12.987912473989683,-2.8886727844266016,4322.779121142149,295.3523968
CALSOFT.NS,1.5,20,15.657556165807117,-3.685120655930769,71376.69739606095,35.7005024
PREMIER.NS,2.0,19,14.998355170121595,-3.4838184887188066,22793.682109094738,12.9478432
MALLCOM.NS,3.0,16,12.295999713296965,-3.0226912513384425,-25.191915771484375,921.5684608
BBOX.NS,3.0,7,16.70218165613089,-2.9467454803537914,92908.69883674622,8902.0932096
PRAENG.NS,1.5,21,14.971677266249353,-3.563201788030934,1970.7513621516227,286.17728
FMNL.NS,1.5,7,15.277631297693304,-3.388275010473913,15977.195871536256,74.1804928
TVVISION.NS,1.5,10,24.964295081476944,-3.2138506853952142,143454.94129702626,53.7669568
CEREBRAINT.NS,2.5,9,17.663393753666696,-3.423406726865207,2199.7160208306314,181.4154496
VIPULLTD.NS,3.0,7,19.414258646436192,-3.589670068844145,404.07884818506244,576.6469632
ROLEXRINGS.NS,3.0,18,7.593758087630268,-2.043618697129153,56.47519030761718,6835.830784
DTIL.NS,1.5,12,8.129838846828369,-2.44034242313814,195.03193621063232,270.5760768
HINDNATGLS.NS,3.0,15,10.639875644936945,-2.5146121037142266,734.0075088672638,191.3871104
AJOONI.NS,1.5,18,14.985877653566737,-3.691484018214018,2727.911579250693,102.7500288
VLEGOV.NS,1.5,21,33.47622179940145,-2.6756708192990084,287.52414389801027,1379.3854464
VERANDA.NS,3.0,7,25.78628161647035,-2.702305063928241,136.6971757659912,2398.098432
SMSLIFE.NS,2.5,20,8.75890508204523,-2.370279249082565,92.5905309753418,459.7694464
VETO.NS,2.0,19,12.289275887464315,-2.8463281016526794,201.161619102478,324.1245952
CAPTRUST.NS,2.0,12,16.881139672435364,-2.872547294493439,837.8605815162659,252.3118592
AMNPLST.NS,2.5,7,19.762769036286606,-2.658797917644779,49.984309753417975,1774.3949824
AARTECH.NS,1.5,20,12.397074921100268,-2.4888618982291586,113.819615940094,255.8177024
GOKULAGRO.NS,1.5,10,21.212921593362328,-3.061319233183515,1597.7759839162827,3917.266944
RADHIKAJWE.NS,3.0,20,20.301259379043668,-2.7277951105534037,135.28255260658264,1343.2056832
SECURCRED.NS,1.5,8,15.074927689512105,-4.847955050382799,201.58887837910652,29.3599008
SANCO.NS,2.0,13,17.97373218248569,-3.7124788941906797,1512.4621877260208,5.60478
OFSS.NS,2.0,21,8.558852477882319,-1.982729340143046,5453.481258392334,97348.550656
AGROPHOS.NS,3.0,17,19.85030314821139,-3.7238106769624584,940.9282987747192,91.6997504
FSC.NS,1.5,8,12.822036625963278,-2.3843082363931285,367.44828386044503,14.2182864
INDOTHAI.NS,3.0,7,20.738667237395436,-3.712878812619638,584.9350896978378,488.524288
ORIENTALTL.NS,3.0,13,19.70397510024004,-3.9893878382137897,878.8378230047225,51.660896
FILATFASH.NS,1.5,9,5.51181523648683,-9.40464426015123,-13.911680409550668,1116.7653888
SANOFI.NS,1.5,7,4.168684832330935,-1.6105772779673666,141.07001037597658,16738.861056
ALLSEC.NS,2.5,12,17.528889629536376,-3.1982835511798635,12242.650467185022,1752.8377344
NITCO.NS,1.5,21,13.127232435932129,-3.2342429373103787,27667.29942449951,619.1371776
E2E.NS,1.5,15,15.042571871079764,-3.8863504436720113,7184.35564690876,3607.0498304
AFIL.NS,2.0,16,1.0200457441638353,-3.62459807747906,-2.641220115661621,490.3801856
RPPINFRA.NS,3.0,7,13.615191449187257,-3.6006478727479,138.45794896697998,1123.1075328
NRL.NS,1.5,8,16.143322068986105,-2.5948399154615367,80.85779499053956,666.2198272
HESTERBIO.NS,3.0,9,11.103683332200802,-2.2061521597849736,291.5190106201172,2128.8853504
SANDESH.NS,2.0,14,6.388460042921582,-2.485452964464854,-80.72674375152587,1308.4864512
GRSE.NS,3.0,15,21.174150686614414,-3.062014392236923,808.8350298080444,22474.09664
INDRAMEDCO.NS,2.5,17,13.827765814847298,-3.0577935429059773,92.31560347700119,4134.9513216
GATECH.NS,1.5,15,15.049932265456931,-2.851785850720642,36.03575257706642,142.040448
KOPRAN.NS,1.5,7,13.123652380853635,-3.12601679094808,26609.647441851615,1514.0538368
PARSVNATH.NS,1.5,13,17.540179176390584,-2.8931318437730407,320701.7828830187,845.1214848
UNIDT.NS,1.5,13,8.05854882478844,-2.484162970551105,29.503482162475585,548.285184
LGHL.NS,1.5,10,14.604328920817158,-2.77307006177165,1038.4290790176392,588.065792
SETUINFRA.NS,2.0,16,27.969150921255515,-4.168827174374426,5761723.811278355,12.6934776
VCL.NS,2.5,9,13.821519258796794,-4.083942994994717,-19.96793379378319,13.965152
RGL.NS,3.0,19,13.729973828509694,-2.8404685360853477,182.3310500152111,1143.194624
THANGAMAYL.NS,3.0,20,10.156938209742338,-2.6202687718577944,409.93671861267086,5968.5404672
JINDALSAW.NS,3.0,21,17.25817933395289,-2.8661962400856833,20152.948192025186,22750.2964736
HINDCOMPOS.NS,3.0,17,10.151627728475246,-2.9468013864538625,1934.9677871792317,885.2539392
INVENTURE.NS,3.0,7,11.842804310831688,-3.1551789986297587,-56.633812398731706,257.2499968
ICRA.NS,2.0,9,6.658735273060908,-1.7632726401559289,495.6996669006347,6019.0240768
AKSHOPTFBR.NS,1.5,17,13.44464148936237,-2.9529947981725533,23652.809030285833,144.801216
SEQUENT.NS,2.0,14,12.117918565321924,-2.9368782992349494,75.56238346099853,4416.233472
AEGISLOG.NS,1.5,13,3.1129357306562864,-0.916141239314351,5.289296875,29798.4622592
VENKEYS.NS,1.5,21,10.97812588072254,-2.4932011745121576,48692.31660601807,3442.724864
TRITURBINE.NS,3.0,21,8.062482273593544,-2.6349212476396,-1.0709302978515625,24341.4089728
TITAGARH.NS,1.5,14,14.83684539032059,-2.6939809310453793,151441.74483308982,19262.42304
SOLARA.NS,1.5,11,11.027781207580553,-2.9442131371870564,416.47031884765624,3169.3940736
HARDWYN.NS,1.5,21,15.008729647338603,-2.508169850337916,293.0948937387467,1120.2628608
BAJAJCON.NS,1.5,20,5.438041444522563,-1.9190574995590592,55.77645311737061,3805.27616
NIITLTD.NS,3.0,18,15.008335202447885,-3.1327001280185267,6417.814300336838,2576.7424
SHRIRAMPPS.NS,1.5,18,12.613826594747609,-2.319281440056185,92.50451879119873,2401.6418816
ETHOSLTD.NS,3.0,7,13.151151230358577,-2.6693786653220988,145.37453594970705,8112.0698368
SADBHAV.NS,3.0,11,10.817446291619996,-2.5215809105501843,13394.904322556496,602.5573376
RSSOFTWARE.NS,1.5,21,12.94267479619001,-3.651781873958461,5406.672900828123,770.8634112
KAYNES.NS,2.5,21,12.317023854731415,-1.8292715455315076,253.24272949218752,31289.4390272
INDOAMIN.NS,2.5,21,23.156642974376087,-3.5908234241051837,181.73076123809815,1407.1738368
ASAHIINDIA.NS,2.0,11,8.115456265450039,-2.4780969133178523,748.2036429686547,16488.7937024
MHRIL.NS,3.0,16,9.528805737588902,-2.252454259576214,190.4849554901123,8585.0365952
CENTUM.NS,3.0,7,11.755791731763507,-3.5019659451470524,679.5380143566131,2421.8744832
AURUM.NS,2.0,21,32.15260663828259,-3.846093442731628,37.159037847518924,1445.4921216
JKCEMENT.NS,1.5,21,8.394361699727805,-1.980740632283628,21604.296203388214,36085.7960448
GENESYS.NS,2.0,8,16.200413843632024,-3.914018755838438,10285.504514083863,3268.5416448
UNIENTER.NS,2.5,20,9.662050210062842,-3.0252476540912068,-0.8561195621490478,1332.4996608
STEELCITY.NS,2.5,10,9.472448508295615,-2.951578737006794,14.914491806030272,155.8448512
MAHESHWARI.NS,1.5,21,9.991970375116676,-2.3322385163417225,146.22296049118043,205.4045696
GANESHBE.NS,1.5,7,7.432395672430938,-2.3642881489463257,22.731124717712405,1190.1288448
SAGARDEEP.NS,1.5,18,20.543368804327542,-3.02575738328375,15253.52616994667,49.2105984
KRISHANA.NS,3.0,9,10.315723747840915,-2.900549075458261,270.02606234169,1662.5440768
BIKAJI.NS,3.0,10,10.655720260509913,-1.4214179596446361,87.4928737487793,21730.6546176
KAMDHENU.NS,1.5,9,12.35890751663917,-2.7471600533024083,17008.59548686409,1585.2438528
STARTECK.NS,3.0,7,26.725069994421894,-2.451402216487026,81.00564653015137,259.6506368
REPL.NS,1.5,16,13.914554588951843,-3.7108492815817082,-32.49417916107178,335.1958272
BIGBLOC.NS,2.5,7,21.081274875685263,-3.02457510643526,11725.59680701685,1781.590016
ELDEHSG.NS,2.0,7,11.479557488836848,-3.4177084294547924,-2.1217312622070312,963.2644096
HFCL.NS,1.5,19,15.475989363283121,-3.280608269399368,17948.08729551554,22892.0885248
ARVINDFASN.NS,2.5,21,13.977353518373835,-2.805366080301745,272.9345312728882,7731.5407872
ARIHANTSUP.NS,1.5,15,15.052845129657845,-3.0780753614841565,1088.6700904426573,1357.045248
NIITMTS.NS,2.5,21,5.183334616223741,-2.4277854393999023,0.2557098083496094,6927.2813568
THYROCARE.NS,3.0,8,9.43764747014617,-2.1665425559324634,46.80036328125,4562.6351616
LANDMARK.NS,3.0,8,7.8942680571572765,-3.1373008945182623,-27.740858276367184,2493.493248
MUNJALAU.NS,1.5,11,9.248176012425331,-2.6960101899321844,1563.2016118433476,1277.0021376
LORDSCHLO.NS,1.5,11,7.088193872258958,-3.0077396370932434,-8.736508293151855,374.639104
PANACEABIO.NS,2.0,12,13.734685106723244,-3.0394038801726375,16055.596164203644,1466.97472
COMPUSOFT.NS,1.5,19,16.30620617094399,-3.1163148102566045,161.61639245796204,249.2433408
EXICOM.NS,2.0,19,33.66340970851065,-1.7726498108311737,54.472260223388666,4373.5629824
GLAND.NS,3.0,9,14.420078765570397,-2.31742743505407,58.29156103515625,31089.5280128
INDORAMA.NS,1.5,7,11.574962278850546,-2.758980856934864,3233.3976692600254,1321.2355584
NELCO.NS,1.5,20,12.422394621945202,-3.1847242040703643,96358.00866742707,2818.0723712
SADHNANIQ.NS,3.0,7,12.099980438631036,-3.876372524617525,-2.3626724700927735,1884.0643584
DPABHUSHAN.NS,3.0,7,15.930189616318769,-3.1987831243023566,598.2186494827271,3098.4845312
PCBL.NS,1.5,20,18.246035661434238,-2.9906504689185907,1225813.2885906734,19258.1632
SYMPHONY.NS,1.5,13,7.0822554921593115,-2.377858157340992,499.4225965270996,10934.5112064
AHL.NS,2.0,10,13.467529359209863,-2.9526738219411355,81.55182182312012,2866.778112
HLVLTD.NS,1.5,21,10.980264764696912,-2.825556348044889,2548.5107317554953,1378.5126912
PCJEWELLER.NS,1.5,21,16.14183128367557,-3.2707276263991845,45990.82822569847,5448.4844544
NIBL.NS,2.5,8,24.01024432694291,-3.4734411126109825,1298.76697543478,93.7724224
DHUNINV.NS,2.5,9,9.305029610128795,-2.691996462698012,16.026452709197997,1106.3810048
BLUEDART.NS,1.5,16,7.114834441682471,-1.9790034941235815,6526.964475635529,19508.011008
AKI.NS,1.5,10,30.015850806372345,-2.4412697271710666,310.78263647174833,190.0754688
SPAL.NS,3.0,21,14.9018966808876,-2.6859508336297067,425.1431679077148,2274.0414464
MEDANTA.NS,2.0,11,12.516606318332585,-2.1997135753897172,138.61778143310545,30986.2957056
HEUBACHIND.NS,2.0,20,6.9874856381141965,-1.9988739918287404,593.5929217224121,1316.8166912
HAL.NS,2.0,8,11.513150759580213,-2.2949294893269396,1032.3256067504883,325148.3705344
EPACK.NS,3.0,16,12.81195684809108,-2.9337800138346632,29.099485900878907,2454.3737856
EQUITASBNK.NS,1.5,21,8.391627862246523,-2.305752904070748,87.84759621429443,9447.6509184
JINDRILL.NS,1.5,14,9.900593305141568,-2.6302497288460924,586.0484455718995,1952.6017024
DIXON.NS,2.0,14,15.611684026753501,-2.2938223700485754,2213.1099945373535,76458.3084032
SVLL.NS,2.0,9,4.695741872371901,-2.423064803334029,18.4233904876709,358.025856
GULPOLY.NS,1.5,21,12.722385923484765,-2.6206125036724788,1298.2933465423582,1445.3750784
SBICARD.NS,3.0,17,11.314392163364694,-1.8988886385311852,49.50778631591797,73102.6292736
ORIENTBELL.NS,2.5,9,11.234293079490008,-3.377669167473362,40.03637556266785,546.224128
TBZ.NS,3.0,10,15.804401208357955,-2.947448861209055,1082.7055168247223,1587.5876864
PNBHOUSING.NS,1.5,21,11.842949742800515,-2.6236555489548157,553.2723183593749,27348.934656
LAL.NS,1.5,8,8.892740441423069,-2.162622110469016,74.99961403274537,464.0579584
SENCO.NS,2.0,7,17.364872734213915,-1.4328146951685268,169.55324536132812,9199.222784
ENIL.NS,3.0,21,8.504302569506367,-2.5965585718573374,-16.591202278137207,1004.0147968
WINDLAS.NS,2.0,7,7.961148833037735,-1.757576108775362,70.86736834716797,1869.8774528
REMSONSIND.NS,2.0,8,10.265740179892362,-4.010233137577211,10818.751553400518,614.2854144
STYLAMIND.NS,1.5,14,9.9886534453472,-2.641692558011826,37.050819152832034,3428.8646144
POCL.NS,1.5,7,13.390702442245324,-2.5288347823986355,408.80839888381956,2840.5356544
KRSNAA.NS,2.0,11,7.446450657960438,-2.3347216979526677,7.505084472656249,2359.7535232
STARHEALTH.NS,1.5,18,7.821188946903159,-1.9089486801148756,26.854959777832033,36899.5631104
BOROSCI.NS,2.5,7,0.0,-4.1083407499336575,-11.854470855712892,1770.4226816
TARC.NS,1.5,7,14.13116933730211,-2.999182737681848,328.6810570831299,7220.1822208
IPL.NS,2.0,10,7.354336261608982,-2.5145646766301537,-29.008882263183594,2557.7924608
DYNAMATECH.NS,3.0,11,9.94994496043539,-2.9137511612272595,188.52143551635743,5456.6506496
ELECTCAST.NS,2.0,10,14.723741492302823,-2.9437973275077884,9188.648560376167,13323.5081216
LICHSGFIN.NS,2.5,21,10.996844104676297,-2.498461020821914,8707.232945156098,38020.3532288
RAMAPHO.NS,1.5,21,10.974108038556153,-2.8380082177067902,-2.173708038330078,379.8199296
IIFL.NS,1.5,15,11.409533301140566,-2.924120404008046,15230.533615801813,19549.069312
BURNPUR.NS,1.5,21,20.003294113826712,-3.229758762923895,38581.89053807354,63.6459328
GTL.NS,1.5,20,16.095649257156875,-2.7339696655251013,369133.88512404467,218.3282176
FINEORG.NS,3.0,12,10.410133384348274,-2.16869566735808,147.96397741699218,16331.874304
NITINSPIN.NS,2.5,21,14.5827769497925,-3.0229183071673664,1591.6871784965992,2401.1563008
TAJGVK.NS,1.5,20,9.488338789378234,-2.4800971188429717,1789.2763347487448,2083.2288768
AVALON.NS,1.5,17,8.865517060533199,-1.9461619765265865,49.08629858398437,3412.3034624
CAPLIPOINT.NS,2.5,7,16.706899298639442,-2.889251918096799,1674.236186264038,14966.3318016
PENIND.NS,1.5,8,9.365334087993853,-2.635869745523084,67.64525547218324,2295.7012992
DMCC.NS,1.5,17,6.908347093243474,-3.2716781899633367,-34.614146118164065,698.6807808
BAJAJHLDNG.NS,3.0,7,8.217143073892263,-1.956632085705988,4655.019973449707,123212.2806272
REDTAPE.NS,3.0,17,24.426754172161203,-2.496331183118575,39.73180358886719,9632.6549504
MUFTI.NS,2.0,10,5.098210203001014,-1.6572734808148522,2.9651187744140626,1292.699648
VIVIDHA.NS,3.0,15,38.5215842814254,-8.729472707900909,-20.73444495908916,34.23392
ARTNIRMAN.NS,3.0,8,37.89515008244987,-3.2790374388308416,1348.7458112831116,170.823808
ASTRAZEN.NS,1.5,21,7.850475109180391,-2.0349088409816045,2051.9332426071164,17250.500608
MAHASTEEL.NS,1.5,12,13.612273464579863,-2.869867516677316,787.8485189361572,301.38944
AKUMS.NS,1.5,9,0.0,0.0,0.0,14117.4554624
USK.NS,3.0,21,21.20258868763702,-2.6245848807703944,134.969902469635,314.262272
SHARDACROP.NS,1.5,13,8.754521953936257,-2.7236653906512998,121.43095067596437,5121.3492224
JASH.NS,3.0,8,11.703897263855671,-3.2521973420632393,144.63852339172362,2544.345088
SPLPETRO.NS,2.5,21,13.666029208789306,-2.621229612941368,16283.111393206358,16556.0696832
VGUARD.NS,1.5,21,7.878431069901003,-1.9592185291342907,2397.1205688290597,20306.6310656
DEEPENR.NS,1.5,8,12.742514428934795,-3.1002721400530993,2652.5621332359315,1016.3519488
REFEX.NS,1.5,16,20.741642777428858,-3.3310225693702398,1120835.6466197767,4597.5617536
ASHOKAMET.NS,1.5,17,8.388286365182932,-1.7274698824780745,39.5626067237854,48.49224
DENORA.NS,3.0,7,12.964364463095956,-3.643317710478487,530.4265979709626,854.140672
MANYAVAR.NS,3.0,19,7.212306358736515,-1.379782352695053,47.522530395507815,31081.3556736
SHOPERSTOP.NS,3.0,10,11.86065417993187,-2.332117125081048,253.11178215789795,8964.3065344
SHIVAMAUTO.NS,2.0,21,10.975143162492252,-3.06094055299908,128.9401815018654,621.8545664
ERIS.NS,1.5,20,5.852276908619428,-1.8204381605623379,34.342190246582035,19655.5390976
INTLCONV.NS,2.0,17,7.767186573141579,-2.6323481263028756,-11.303016918182374,533.2696576
CHALET.NS,1.5,10,7.690483668836331,-2.0929844415495467,339.5924253387451,19158.2732288
EIMCOELECO.NS,2.5,17,9.73198861791489,-3.199565534105509,144.26740116882323,1800.2604032
RETAIL.NS,2.0,14,4.249066431651536,0.0,8.605675369262695,28.0485184
VOLTAS.NS,1.5,21,18.539777428254553,-2.533892689609714,238803.9122092084,58905.8015232
SCHAND.NS,3.0,12,19.64594766226583,-2.774579904471274,153.9713102836609,817.8184704
BLUEJET.NS,3.0,8,8.899560091788718,-2.159060537296866,20.351294677734373,8217.8768896
OSWALAGRO.NS,2.0,9,20.36113159424283,-3.6213478289435836,1019.1033771505356,842.5931264
BECTORFOOD.NS,3.0,9,12.338774330078332,-2.565777905307474,142.5827125854492,9370.8034048
ENTERO.NS,2.5,17,12.387937536896706,-1.3007310947301889,26.547147949218754,6099.1356928
PRITIKAUTO.NS,1.5,21,9.098046788488565,-2.7090662713759253,108.14006599426268,487.1450624
CRISIL.NS,1.5,18,5.3044714796117285,-1.7647631762187597,1126.1137000350952,33754.415104
AKZOINDIA.NS,1.5,21,4.409412416559933,-1.5519005483641226,347.3006572418213,16218.267648
PRINCEPIPE.NS,1.5,8,11.912999130804163,-2.5701771442125882,405.84025017547606,6301.3380096
HGS.NS,3.0,21,11.816365582786768,-2.8270311804189063,1735.5611979255677,4154.2627328
TATACHEM.NS,2.0,20,7.752684916224457,-2.1818472524360213,6096.185579366685,27549.3158912
WSI.NS,3.0,12,21.662704758213376,-4.239625733937544,356.819079495728,980.107776
ORIENTHOT.NS,2.5,9,8.360258772015644,-2.602153754595634,-75.80286651611328,2812.3682816
HYBRIDFIN.NS,2.5,8,21.27922512978299,-3.0752235150711122,49.164241471767426,41.38744
BAGFILMS.NS,1.5,14,16.968883512562172,-3.455787949400286,10192.294623814701,209.793088
RPPL.NS,2.0,19,11.785900094189218,-3.0535873536040845,222.63705109214783,324.553472
JAGSNPHARM.NS,1.5,8,11.644996388846373,-3.201198106283702,1118.8176108345986,1142.210048
CASTROLIND.NS,1.5,16,5.464316679798069,-1.7220290168002288,489.1968155937195,26899.1741952
PENINLAND.NS,1.5,14,16.416229038947947,-3.663111869070732,1505857.24859934,1782.4280576
DELHIVERY.NS,2.0,18,5.09918129607839,-1.7976526724885136,-9.292923461914063,31069.683712
MOLDTECH.NS,2.0,12,13.922145307143111,-2.7907750602610526,188.27068453979493,701.1727872
CGCL.NS,1.5,7,10.544784177841956,-3.3476562056279895,137.87504485702516,17615.7687808
GLOBAL.NS,2.0,9,17.502474016620024,-3.804286637039482,1165.9295623540877,420.1002752
KAMOPAINTS.NS,3.0,21,16.23577022254002,-3.2566054327759644,88.13039758300782,1462.3986688
YASHO.NS,1.5,7,10.099710922180238,-1.6149470048929477,25.15871374511719,2306.5141248
KRYSTAL.NS,1.5,11,5.821559205222872,-1.419720460207469,16.487044738769534,1144.8656896
PFC.NS,2.5,11,10.7806549720334,-2.7795510630399805,683.6046478652954,183303.9691776
VISHNU.NS,1.5,20,16.56903331464473,-2.8016115559850516,3603.696295641899,2674.8203008
GREENPANEL.NS,2.0,10,17.398222013660558,-1.940872484073169,1461.1951038074494,4916.729856
SBILIFE.NS,1.5,21,4.279087921636186,-1.9043409013399606,23.364179321289065,191562.2785024
SRGHFL.NS,3.0,21,24.70223924344933,-3.1884100891167453,-0.5037254791259765,512.9502208
MINDACORP.NS,1.5,12,12.961643757063403,-2.626149097553789,1805.1398553762435,13492.1887744
NAHARPOLY.NS,2.5,7,14.290113213711235,-3.2028298893582905,2484.0117837114335,627.3350656
SJS.NS,2.5,15,10.036849756319553,-1.8991308993414793,66.80333758544921,3083.7704704
EMIL.NS,2.0,10,15.056884946646262,-2.655268802121617,68.78394902038573,8439.8538752
MAGNUM.NS,1.5,17,18.209630715429743,-4.115205042865675,10981.915791103364,325.5965952
ASALCBR.NS,1.5,7,8.787570527524156,-2.0736146896570196,175.46726892089845,1651.0829568
KAJARIACER.NS,2.0,16,9.805089010336019,-2.340346781562542,32016.999495597003,23146.5582592
MOLDTKPAC.NS,3.0,21,17.20256366579895,-2.30523684291335,557.9566334609985,2710.1489152
